"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - returned_episode_returns","pqn_Freeway-MinAtar - returned_episode_returns__MIN","pqn_Freeway-MinAtar - returned_episode_returns__MAX"
"221184","54","54","54","0","0","0"
"225280","55","55","55","0","0","0"
"229376","56","56","56","0","0","0"
"233472","57","57","57","0","0","0"
"237568","58","58","58","0","0","0"
"241664","59","59","59","0","0","0"
"245760","60","60","60","0","0","0"
"249856","61","61","61","0","0","0"
"253952","62","62","62","0","0","0"
"258048","63","63","63","0","0","0"
"262144","64","64","64","0","0","0"
"266240","65","65","65","0","0","0"
"270336","66","66","66","0","0","0"
"274432","67","67","67","0","0","0"
"278528","68","68","68","0","0","0"
"282624","69","69","69","0","0","0"
"286720","70","70","70","0","0","0"
"290816","71","71","71","0","0","0"
"294912","72","72","72","0","0","0"
"299008","73","73","73","0","0","0"
"303104","74","74","74","0","0","0"
"307200","75","75","75","0","0","0"
"311296","76","76","76","0","0","0"
"315392","77","77","77","0","0","0"
"319488","78","78","78","0","0","0"
"323584","79","79","79","0.502685546875","0.502685546875","0.502685546875"
"327680","80","80","80","0.5546875","0.5546875","0.5546875"
"331776","81","81","81","0.5546875","0.5546875","0.5546875"
"335872","82","82","82","0.5546875","0.5546875","0.5546875"
"339968","83","83","83","0.5546875","0.5546875","0.5546875"
"344064","84","84","84","0.5546875","0.5546875","0.5546875"
"348160","85","85","85","0.5546875","0.5546875","0.5546875"
"352256","86","86","86","0.5546875","0.5546875","0.5546875"
"356352","87","87","87","0.5546875","0.5546875","0.5546875"
"360448","88","88","88","0.5546875","0.5546875","0.5546875"
"364544","89","89","89","0.5546875","0.5546875","0.5546875"
"368640","90","90","90","0.5546875","0.5546875","0.5546875"
"372736","91","91","91","0.5546875","0.5546875","0.5546875"
"376832","92","92","92","0.5546875","0.5546875","0.5546875"
"380928","93","93","93","0.5546875","0.5546875","0.5546875"
"385024","94","94","94","0.5546875","0.5546875","0.5546875"
"389120","95","95","95","0.5546875","0.5546875","0.5546875"
"393216","96","96","96","0.5546875","0.5546875","0.5546875"
"397312","97","97","97","0.5546875","0.5546875","0.5546875"
"401408","98","98","98","0.5546875","0.5546875","0.5546875"
"405504","99","99","99","0.5546875","0.5546875","0.5546875"
"409600","100","100","100","0.5546875","0.5546875","0.5546875"
"413696","101","101","101","0.5546875","0.5546875","0.5546875"
"417792","102","102","102","0.5546875","0.5546875","0.5546875"
"421888","103","103","103","0.5546875","0.5546875","0.5546875"
"425984","104","104","104","0.5546875","0.5546875","0.5546875"
"430080","105","105","105","0.5546875","0.5546875","0.5546875"
"434176","106","106","106","0.5546875","0.5546875","0.5546875"
"438272","107","107","107","0.5546875","0.5546875","0.5546875"
"442368","108","108","108","0.5546875","0.5546875","0.5546875"
"446464","109","109","109","0.5546875","0.5546875","0.5546875"
"450560","110","110","110","0.5546875","0.5546875","0.5546875"
"454656","111","111","111","0.5546875","0.5546875","0.5546875"
"458752","112","112","112","0.5546875","0.5546875","0.5546875"
"462848","113","113","113","0.5546875","0.5546875","0.5546875"
"466944","114","114","114","0.5546875","0.5546875","0.5546875"
"471040","115","115","115","0.5546875","0.5546875","0.5546875"
"475136","116","116","116","0.5546875","0.5546875","0.5546875"
"479232","117","117","117","0.5546875","0.5546875","0.5546875"
"483328","118","118","118","0.5546875","0.5546875","0.5546875"
"487424","119","119","119","0.5546875","0.5546875","0.5546875"
"491520","120","120","120","0.5546875","0.5546875","0.5546875"
"495616","121","121","121","0.5546875","0.5546875","0.5546875"
"499712","122","122","122","0.5546875","0.5546875","0.5546875"
"503808","123","123","123","0.5546875","0.5546875","0.5546875"
"507904","124","124","124","0.5546875","0.5546875","0.5546875"
"512000","125","125","125","0.5546875","0.5546875","0.5546875"
"516096","126","126","126","0.5546875","0.5546875","0.5546875"
"520192","127","127","127","0.5546875","0.5546875","0.5546875"
"524288","128","128","128","0.5546875","0.5546875","0.5546875"
"528384","129","129","129","0.5546875","0.5546875","0.5546875"
"532480","130","130","130","0.5546875","0.5546875","0.5546875"
"536576","131","131","131","0.5546875","0.5546875","0.5546875"
"540672","132","132","132","0.5546875","0.5546875","0.5546875"
"544768","133","133","133","0.5546875","0.5546875","0.5546875"
"548864","134","134","134","0.5546875","0.5546875","0.5546875"
"552960","135","135","135","0.5546875","0.5546875","0.5546875"
"557056","136","136","136","0.5546875","0.5546875","0.5546875"
"561152","137","137","137","0.5546875","0.5546875","0.5546875"
"565248","138","138","138","0.5546875","0.5546875","0.5546875"
"569344","139","139","139","0.5546875","0.5546875","0.5546875"
"573440","140","140","140","0.5546875","0.5546875","0.5546875"
"577536","141","141","141","0.5546875","0.5546875","0.5546875"
"581632","142","142","142","0.5546875","0.5546875","0.5546875"
"585728","143","143","143","0.5546875","0.5546875","0.5546875"
"589824","144","144","144","0.5546875","0.5546875","0.5546875"
"593920","145","145","145","0.5546875","0.5546875","0.5546875"
"598016","146","146","146","0.5546875","0.5546875","0.5546875"
"602112","147","147","147","0.5546875","0.5546875","0.5546875"
"606208","148","148","148","0.5546875","0.5546875","0.5546875"
"610304","149","149","149","0.5546875","0.5546875","0.5546875"
"614400","150","150","150","0.5546875","0.5546875","0.5546875"
"618496","151","151","151","0.5546875","0.5546875","0.5546875"
"622592","152","152","152","0.5546875","0.5546875","0.5546875"
"626688","153","153","153","0.5546875","0.5546875","0.5546875"
"630784","154","154","154","0.5546875","0.5546875","0.5546875"
"634880","155","155","155","0.5546875","0.5546875","0.5546875"
"638976","156","156","156","0.5546875","0.5546875","0.5546875"
"643072","157","157","157","1.64111328125","1.64111328125","1.64111328125"
"647168","158","158","158","1.9453125","1.9453125","1.9453125"
"651264","159","159","159","1.9453125","1.9453125","1.9453125"
"655360","160","160","160","1.9453125","1.9453125","1.9453125"
"659456","161","161","161","1.9453125","1.9453125","1.9453125"
"663552","162","162","162","1.9453125","1.9453125","1.9453125"
"667648","163","163","163","1.9453125","1.9453125","1.9453125"
"671744","164","164","164","1.9453125","1.9453125","1.9453125"
"675840","165","165","165","1.9453125","1.9453125","1.9453125"
"679936","166","166","166","1.9453125","1.9453125","1.9453125"
"684032","167","167","167","1.9453125","1.9453125","1.9453125"
"688128","168","168","168","1.9453125","1.9453125","1.9453125"
"692224","169","169","169","1.9453125","1.9453125","1.9453125"
"696320","170","170","170","1.9453125","1.9453125","1.9453125"
"700416","171","171","171","1.9453125","1.9453125","1.9453125"
"704512","172","172","172","1.9453125","1.9453125","1.9453125"
"708608","173","173","173","1.9453125","1.9453125","1.9453125"
"712704","174","174","174","1.9453125","1.9453125","1.9453125"
"716800","175","175","175","1.9453125","1.9453125","1.9453125"
"720896","176","176","176","1.9453125","1.9453125","1.9453125"
"724992","177","177","177","1.9453125","1.9453125","1.9453125"
"729088","178","178","178","1.9453125","1.9453125","1.9453125"
"733184","179","179","179","1.9453125","1.9453125","1.9453125"
"737280","180","180","180","1.9453125","1.9453125","1.9453125"
"741376","181","181","181","1.9453125","1.9453125","1.9453125"
"745472","182","182","182","1.9453125","1.9453125","1.9453125"
"749568","183","183","183","1.9453125","1.9453125","1.9453125"
"753664","184","184","184","1.9453125","1.9453125","1.9453125"
"757760","185","185","185","1.9453125","1.9453125","1.9453125"
"761856","186","186","186","1.9453125","1.9453125","1.9453125"
"765952","187","187","187","1.9453125","1.9453125","1.9453125"
"770048","188","188","188","1.9453125","1.9453125","1.9453125"
"774144","189","189","189","1.9453125","1.9453125","1.9453125"
"778240","190","190","190","1.9453125","1.9453125","1.9453125"
"782336","191","191","191","1.9453125","1.9453125","1.9453125"
"786432","192","192","192","1.9453125","1.9453125","1.9453125"
"790528","193","193","193","1.9453125","1.9453125","1.9453125"
"794624","194","194","194","1.9453125","1.9453125","1.9453125"
"798720","195","195","195","1.9453125","1.9453125","1.9453125"
"802816","196","196","196","1.9453125","1.9453125","1.9453125"
"806912","197","197","197","1.9453125","1.9453125","1.9453125"
"811008","198","198","198","1.9453125","1.9453125","1.9453125"
"815104","199","199","199","1.9453125","1.9453125","1.9453125"
"819200","200","200","200","1.9453125","1.9453125","1.9453125"
"823296","201","201","201","1.9453125","1.9453125","1.9453125"
"827392","202","202","202","1.9453125","1.9453125","1.9453125"
"831488","203","203","203","1.9453125","1.9453125","1.9453125"
"835584","204","204","204","1.9453125","1.9453125","1.9453125"
"839680","205","205","205","1.9453125","1.9453125","1.9453125"
"843776","206","206","206","1.9453125","1.9453125","1.9453125"
"847872","207","207","207","1.9453125","1.9453125","1.9453125"
"851968","208","208","208","1.9453125","1.9453125","1.9453125"
"856064","209","209","209","1.9453125","1.9453125","1.9453125"
"860160","210","210","210","1.9453125","1.9453125","1.9453125"
"864256","211","211","211","1.9453125","1.9453125","1.9453125"
"868352","212","212","212","1.9453125","1.9453125","1.9453125"
"872448","213","213","213","1.9453125","1.9453125","1.9453125"
"876544","214","214","214","1.9453125","1.9453125","1.9453125"
"880640","215","215","215","1.9453125","1.9453125","1.9453125"
"884736","216","216","216","1.9453125","1.9453125","1.9453125"
"888832","217","217","217","1.9453125","1.9453125","1.9453125"
"892928","218","218","218","1.9453125","1.9453125","1.9453125"
"897024","219","219","219","1.9453125","1.9453125","1.9453125"
"901120","220","220","220","1.9453125","1.9453125","1.9453125"
"905216","221","221","221","1.9453125","1.9453125","1.9453125"
"909312","222","222","222","1.9453125","1.9453125","1.9453125"
"913408","223","223","223","1.9453125","1.9453125","1.9453125"
"917504","224","224","224","1.9453125","1.9453125","1.9453125"
"921600","225","225","225","1.9453125","1.9453125","1.9453125"
"925696","226","226","226","1.9453125","1.9453125","1.9453125"
"929792","227","227","227","1.9453125","1.9453125","1.9453125"
"933888","228","228","228","1.9453125","1.9453125","1.9453125"
"937984","229","229","229","1.9453125","1.9453125","1.9453125"
"942080","230","230","230","1.9453125","1.9453125","1.9453125"
"946176","231","231","231","1.9453125","1.9453125","1.9453125"
"950272","232","232","232","1.9453125","1.9453125","1.9453125"
"954368","233","233","233","1.9453125","1.9453125","1.9453125"
"958464","234","234","234","1.9453125","1.9453125","1.9453125"
"962560","235","235","235","3.8935546875","3.8935546875","3.8935546875"
"966656","236","236","236","4.9140625","4.9140625","4.9140625"
"970752","237","237","237","4.9140625","4.9140625","4.9140625"
"974848","238","238","238","4.9140625","4.9140625","4.9140625"
"978944","239","239","239","4.9140625","4.9140625","4.9140625"
"983040","240","240","240","4.9140625","4.9140625","4.9140625"
"987136","241","241","241","4.9140625","4.9140625","4.9140625"
"991232","242","242","242","4.9140625","4.9140625","4.9140625"
"995328","243","243","243","4.9140625","4.9140625","4.9140625"
"999424","244","244","244","4.9140625","4.9140625","4.9140625"
"1003520","245","245","245","4.9140625","4.9140625","4.9140625"
"1007616","246","246","246","4.9140625","4.9140625","4.9140625"
"1011712","247","247","247","4.9140625","4.9140625","4.9140625"
"1015808","248","248","248","4.9140625","4.9140625","4.9140625"
"1019904","249","249","249","4.9140625","4.9140625","4.9140625"
"1024000","250","250","250","4.9140625","4.9140625","4.9140625"
"1028096","251","251","251","4.9140625","4.9140625","4.9140625"
"1032192","252","252","252","4.9140625","4.9140625","4.9140625"
"1036288","253","253","253","4.9140625","4.9140625","4.9140625"
"1040384","254","254","254","4.9140625","4.9140625","4.9140625"
"1044480","255","255","255","4.9140625","4.9140625","4.9140625"
"1048576","256","256","256","4.9140625","4.9140625","4.9140625"
"1052672","257","257","257","4.9140625","4.9140625","4.9140625"
"1056768","258","258","258","4.9140625","4.9140625","4.9140625"
"1060864","259","259","259","4.9140625","4.9140625","4.9140625"
"1064960","260","260","260","4.9140625","4.9140625","4.9140625"
"1069056","261","261","261","4.9140625","4.9140625","4.9140625"
"1073152","262","262","262","4.9140625","4.9140625","4.9140625"
"1077248","263","263","263","4.9140625","4.9140625","4.9140625"
"1081344","264","264","264","4.9140625","4.9140625","4.9140625"
"1085440","265","265","265","4.9140625","4.9140625","4.9140625"
"1089536","266","266","266","4.9140625","4.9140625","4.9140625"
"1093632","267","267","267","4.9140625","4.9140625","4.9140625"
"1097728","268","268","268","4.9140625","4.9140625","4.9140625"
"1101824","269","269","269","4.9140625","4.9140625","4.9140625"
"1105920","270","270","270","4.9140625","4.9140625","4.9140625"
"1110016","271","271","271","4.9140625","4.9140625","4.9140625"
"1114112","272","272","272","4.9140625","4.9140625","4.9140625"
"1118208","273","273","273","4.9140625","4.9140625","4.9140625"
"1122304","274","274","274","4.9140625","4.9140625","4.9140625"
"1126400","275","275","275","4.9140625","4.9140625","4.9140625"
"1130496","276","276","276","4.9140625","4.9140625","4.9140625"
"1134592","277","277","277","4.9140625","4.9140625","4.9140625"
"1138688","278","278","278","4.9140625","4.9140625","4.9140625"
"1142784","279","279","279","4.9140625","4.9140625","4.9140625"
"1146880","280","280","280","4.9140625","4.9140625","4.9140625"
"1150976","281","281","281","4.9140625","4.9140625","4.9140625"
"1155072","282","282","282","4.9140625","4.9140625","4.9140625"
"1159168","283","283","283","4.9140625","4.9140625","4.9140625"
"1163264","284","284","284","4.9140625","4.9140625","4.9140625"
"1167360","285","285","285","4.9140625","4.9140625","4.9140625"
"1171456","286","286","286","4.9140625","4.9140625","4.9140625"
"1175552","287","287","287","4.9140625","4.9140625","4.9140625"
"1179648","288","288","288","4.9140625","4.9140625","4.9140625"
"1183744","289","289","289","4.9140625","4.9140625","4.9140625"
"1187840","290","290","290","4.9140625","4.9140625","4.9140625"
"1191936","291","291","291","4.9140625","4.9140625","4.9140625"
"1196032","292","292","292","4.9140625","4.9140625","4.9140625"
"1200128","293","293","293","4.9140625","4.9140625","4.9140625"
"1204224","294","294","294","4.9140625","4.9140625","4.9140625"
"1208320","295","295","295","4.9140625","4.9140625","4.9140625"
"1212416","296","296","296","4.9140625","4.9140625","4.9140625"
"1216512","297","297","297","4.9140625","4.9140625","4.9140625"
"1220608","298","298","298","4.9140625","4.9140625","4.9140625"
"1224704","299","299","299","4.9140625","4.9140625","4.9140625"
"1228800","300","300","300","4.9140625","4.9140625","4.9140625"
"1232896","301","301","301","4.9140625","4.9140625","4.9140625"
"1236992","302","302","302","4.9140625","4.9140625","4.9140625"
"1241088","303","303","303","4.9140625","4.9140625","4.9140625"
"1245184","304","304","304","4.9140625","4.9140625","4.9140625"
"1249280","305","305","305","4.9140625","4.9140625","4.9140625"
"1253376","306","306","306","4.9140625","4.9140625","4.9140625"
"1257472","307","307","307","4.9140625","4.9140625","4.9140625"
"1261568","308","308","308","4.9140625","4.9140625","4.9140625"
"1265664","309","309","309","4.9140625","4.9140625","4.9140625"
"1269760","310","310","310","4.9140625","4.9140625","4.9140625"
"1273856","311","311","311","4.9140625","4.9140625","4.9140625"
"1277952","312","312","312","4.9140625","4.9140625","4.9140625"
"1282048","313","313","313","8.400390625","8.400390625","8.400390625"
"1286144","314","314","314","11.4765625","11.4765625","11.4765625"
"1290240","315","315","315","11.4765625","11.4765625","11.4765625"
"1294336","316","316","316","11.4765625","11.4765625","11.4765625"
"1298432","317","317","317","11.4765625","11.4765625","11.4765625"
"1302528","318","318","318","11.4765625","11.4765625","11.4765625"
"1306624","319","319","319","11.4765625","11.4765625","11.4765625"
"1310720","320","320","320","11.4765625","11.4765625","11.4765625"
"1314816","321","321","321","11.4765625","11.4765625","11.4765625"
"1318912","322","322","322","11.4765625","11.4765625","11.4765625"
"1323008","323","323","323","11.4765625","11.4765625","11.4765625"
"1327104","324","324","324","11.4765625","11.4765625","11.4765625"
"1331200","325","325","325","11.4765625","11.4765625","11.4765625"
"1335296","326","326","326","11.4765625","11.4765625","11.4765625"
"1339392","327","327","327","11.4765625","11.4765625","11.4765625"
"1343488","328","328","328","11.4765625","11.4765625","11.4765625"
"1347584","329","329","329","11.4765625","11.4765625","11.4765625"
"1351680","330","330","330","11.4765625","11.4765625","11.4765625"
"1355776","331","331","331","11.4765625","11.4765625","11.4765625"
"1359872","332","332","332","11.4765625","11.4765625","11.4765625"
"1363968","333","333","333","11.4765625","11.4765625","11.4765625"
"1368064","334","334","334","11.4765625","11.4765625","11.4765625"
"1372160","335","335","335","11.4765625","11.4765625","11.4765625"
"1376256","336","336","336","11.4765625","11.4765625","11.4765625"
"1380352","337","337","337","11.4765625","11.4765625","11.4765625"
"1384448","338","338","338","11.4765625","11.4765625","11.4765625"
"1388544","339","339","339","11.4765625","11.4765625","11.4765625"
"1392640","340","340","340","11.4765625","11.4765625","11.4765625"
"1396736","341","341","341","11.4765625","11.4765625","11.4765625"
"1400832","342","342","342","11.4765625","11.4765625","11.4765625"
"1404928","343","343","343","11.4765625","11.4765625","11.4765625"
"1409024","344","344","344","11.4765625","11.4765625","11.4765625"
"1413120","345","345","345","11.4765625","11.4765625","11.4765625"
"1417216","346","346","346","11.4765625","11.4765625","11.4765625"
"1421312","347","347","347","11.4765625","11.4765625","11.4765625"
"1425408","348","348","348","11.4765625","11.4765625","11.4765625"
"1429504","349","349","349","11.4765625","11.4765625","11.4765625"
"1433600","350","350","350","11.4765625","11.4765625","11.4765625"
"1437696","351","351","351","11.4765625","11.4765625","11.4765625"
"1441792","352","352","352","11.4765625","11.4765625","11.4765625"
"1445888","353","353","353","11.4765625","11.4765625","11.4765625"
"1449984","354","354","354","11.4765625","11.4765625","11.4765625"
"1454080","355","355","355","11.4765625","11.4765625","11.4765625"
"1458176","356","356","356","11.4765625","11.4765625","11.4765625"
"1462272","357","357","357","11.4765625","11.4765625","11.4765625"
"1466368","358","358","358","11.4765625","11.4765625","11.4765625"
"1470464","359","359","359","11.4765625","11.4765625","11.4765625"
"1474560","360","360","360","11.4765625","11.4765625","11.4765625"
"1478656","361","361","361","11.4765625","11.4765625","11.4765625"
"1482752","362","362","362","11.4765625","11.4765625","11.4765625"
"1486848","363","363","363","11.4765625","11.4765625","11.4765625"
"1490944","364","364","364","11.4765625","11.4765625","11.4765625"
"1495040","365","365","365","11.4765625","11.4765625","11.4765625"
"1499136","366","366","366","11.4765625","11.4765625","11.4765625"
"1503232","367","367","367","11.4765625","11.4765625","11.4765625"
"1507328","368","368","368","11.4765625","11.4765625","11.4765625"
"1511424","369","369","369","11.4765625","11.4765625","11.4765625"
"1515520","370","370","370","11.4765625","11.4765625","11.4765625"
"1519616","371","371","371","11.4765625","11.4765625","11.4765625"
"1523712","372","372","372","11.4765625","11.4765625","11.4765625"
"1527808","373","373","373","11.4765625","11.4765625","11.4765625"
"1531904","374","374","374","11.4765625","11.4765625","11.4765625"
"1536000","375","375","375","11.4765625","11.4765625","11.4765625"
"1540096","376","376","376","11.4765625","11.4765625","11.4765625"
"1544192","377","377","377","11.4765625","11.4765625","11.4765625"
"1548288","378","378","378","11.4765625","11.4765625","11.4765625"
"1552384","379","379","379","11.4765625","11.4765625","11.4765625"
"1556480","380","380","380","11.4765625","11.4765625","11.4765625"
"1560576","381","381","381","11.4765625","11.4765625","11.4765625"
"1564672","382","382","382","11.4765625","11.4765625","11.4765625"
"1568768","383","383","383","11.4765625","11.4765625","11.4765625"
"1572864","384","384","384","11.4765625","11.4765625","11.4765625"
"1576960","385","385","385","11.4765625","11.4765625","11.4765625"
"1581056","386","386","386","11.4765625","11.4765625","11.4765625"
"1585152","387","387","387","11.4765625","11.4765625","11.4765625"
"1589248","388","388","388","11.4765625","11.4765625","11.4765625"
"1593344","389","389","389","11.4765625","11.4765625","11.4765625"
"1597440","390","390","390","11.4765625","11.4765625","11.4765625"
"1601536","391","391","391","15.666015625","15.666015625","15.666015625"
"1605632","392","392","392","21.7890625","21.7890625","21.7890625"
"1609728","393","393","393","21.7890625","21.7890625","21.7890625"
"1613824","394","394","394","21.7890625","21.7890625","21.7890625"
"1617920","395","395","395","21.7890625","21.7890625","21.7890625"
"1622016","396","396","396","21.7890625","21.7890625","21.7890625"
"1626112","397","397","397","21.7890625","21.7890625","21.7890625"
"1630208","398","398","398","21.7890625","21.7890625","21.7890625"
"1634304","399","399","399","21.7890625","21.7890625","21.7890625"
"1638400","400","400","400","21.7890625","21.7890625","21.7890625"
"1642496","401","401","401","21.7890625","21.7890625","21.7890625"
"1646592","402","402","402","21.7890625","21.7890625","21.7890625"
"1650688","403","403","403","21.7890625","21.7890625","21.7890625"
"1654784","404","404","404","21.7890625","21.7890625","21.7890625"
"1658880","405","405","405","21.7890625","21.7890625","21.7890625"
"1662976","406","406","406","21.7890625","21.7890625","21.7890625"
"1667072","407","407","407","21.7890625","21.7890625","21.7890625"
"1671168","408","408","408","21.7890625","21.7890625","21.7890625"
"1675264","409","409","409","21.7890625","21.7890625","21.7890625"
"1679360","410","410","410","21.7890625","21.7890625","21.7890625"
"1683456","411","411","411","21.7890625","21.7890625","21.7890625"
"1687552","412","412","412","21.7890625","21.7890625","21.7890625"
"1691648","413","413","413","21.7890625","21.7890625","21.7890625"
"1695744","414","414","414","21.7890625","21.7890625","21.7890625"
"1699840","415","415","415","21.7890625","21.7890625","21.7890625"
"1703936","416","416","416","21.7890625","21.7890625","21.7890625"
"1708032","417","417","417","21.7890625","21.7890625","21.7890625"
"1712128","418","418","418","21.7890625","21.7890625","21.7890625"
"1716224","419","419","419","21.7890625","21.7890625","21.7890625"
"1720320","420","420","420","21.7890625","21.7890625","21.7890625"
"1724416","421","421","421","21.7890625","21.7890625","21.7890625"
"1728512","422","422","422","21.7890625","21.7890625","21.7890625"
"1732608","423","423","423","21.7890625","21.7890625","21.7890625"
"1736704","424","424","424","21.7890625","21.7890625","21.7890625"
"1740800","425","425","425","21.7890625","21.7890625","21.7890625"
"1744896","426","426","426","21.7890625","21.7890625","21.7890625"
"1748992","427","427","427","21.7890625","21.7890625","21.7890625"
"1753088","428","428","428","21.7890625","21.7890625","21.7890625"
"1757184","429","429","429","21.7890625","21.7890625","21.7890625"
"1761280","430","430","430","21.7890625","21.7890625","21.7890625"
"1765376","431","431","431","21.7890625","21.7890625","21.7890625"
"1769472","432","432","432","21.7890625","21.7890625","21.7890625"
"1773568","433","433","433","21.7890625","21.7890625","21.7890625"
"1777664","434","434","434","21.7890625","21.7890625","21.7890625"
"1781760","435","435","435","21.7890625","21.7890625","21.7890625"
"1785856","436","436","436","21.7890625","21.7890625","21.7890625"
"1789952","437","437","437","21.7890625","21.7890625","21.7890625"
"1794048","438","438","438","21.7890625","21.7890625","21.7890625"
"1798144","439","439","439","21.7890625","21.7890625","21.7890625"
"1802240","440","440","440","21.7890625","21.7890625","21.7890625"
"1806336","441","441","441","21.7890625","21.7890625","21.7890625"
"1810432","442","442","442","21.7890625","21.7890625","21.7890625"
"1814528","443","443","443","21.7890625","21.7890625","21.7890625"
"1818624","444","444","444","21.7890625","21.7890625","21.7890625"
"1822720","445","445","445","21.7890625","21.7890625","21.7890625"
"1826816","446","446","446","21.7890625","21.7890625","21.7890625"
"1830912","447","447","447","21.7890625","21.7890625","21.7890625"
"1835008","448","448","448","21.7890625","21.7890625","21.7890625"
"1839104","449","449","449","21.7890625","21.7890625","21.7890625"
"1843200","450","450","450","21.7890625","21.7890625","21.7890625"
"1847296","451","451","451","21.7890625","21.7890625","21.7890625"
"1851392","452","452","452","21.7890625","21.7890625","21.7890625"
"1855488","453","453","453","21.7890625","21.7890625","21.7890625"
"1859584","454","454","454","21.7890625","21.7890625","21.7890625"
"1863680","455","455","455","21.7890625","21.7890625","21.7890625"
"1867776","456","456","456","21.7890625","21.7890625","21.7890625"
"1871872","457","457","457","21.7890625","21.7890625","21.7890625"
"1875968","458","458","458","21.7890625","21.7890625","21.7890625"
"1880064","459","459","459","21.7890625","21.7890625","21.7890625"
"1884160","460","460","460","21.7890625","21.7890625","21.7890625"
"1888256","461","461","461","21.7890625","21.7890625","21.7890625"
"1892352","462","462","462","21.7890625","21.7890625","21.7890625"
"1896448","463","463","463","21.7890625","21.7890625","21.7890625"
"1900544","464","464","464","21.7890625","21.7890625","21.7890625"
"1904640","465","465","465","21.7890625","21.7890625","21.7890625"
"1908736","466","466","466","21.7890625","21.7890625","21.7890625"
"1912832","467","467","467","21.7890625","21.7890625","21.7890625"
"1916928","468","468","468","21.7890625","21.7890625","21.7890625"
"1921024","469","469","469","25.886962890625","25.886962890625","25.886962890625"
"1925120","470","470","470","36.359375","36.359375","36.359375"
"1929216","471","471","471","36.359375","36.359375","36.359375"
"1933312","472","472","472","36.359375","36.359375","36.359375"
"1937408","473","473","473","36.359375","36.359375","36.359375"
"1941504","474","474","474","36.359375","36.359375","36.359375"
"1945600","475","475","475","36.359375","36.359375","36.359375"
"1949696","476","476","476","36.359375","36.359375","36.359375"
"1953792","477","477","477","36.359375","36.359375","36.359375"
"1957888","478","478","478","36.359375","36.359375","36.359375"
"1961984","479","479","479","36.359375","36.359375","36.359375"
"1966080","480","480","480","36.359375","36.359375","36.359375"
"1970176","481","481","481","36.359375","36.359375","36.359375"
"1974272","482","482","482","36.359375","36.359375","36.359375"
"1978368","483","483","483","36.359375","36.359375","36.359375"
"1982464","484","484","484","36.359375","36.359375","36.359375"
"1986560","485","485","485","36.359375","36.359375","36.359375"
"1990656","486","486","486","36.359375","36.359375","36.359375"
"1994752","487","487","487","36.359375","36.359375","36.359375"
"1998848","488","488","488","36.359375","36.359375","36.359375"
"2002944","489","489","489","36.359375","36.359375","36.359375"
"2007040","490","490","490","36.359375","36.359375","36.359375"
"2011136","491","491","491","36.359375","36.359375","36.359375"
"2015232","492","492","492","36.359375","36.359375","36.359375"
"2019328","493","493","493","36.359375","36.359375","36.359375"
"2023424","494","494","494","36.359375","36.359375","36.359375"
"2027520","495","495","495","36.359375","36.359375","36.359375"
"2031616","496","496","496","36.359375","36.359375","36.359375"
"2035712","497","497","497","36.359375","36.359375","36.359375"
"2039808","498","498","498","36.359375","36.359375","36.359375"
