env_step,pqn_Breakout-MinAtar - test_returned_episode_returns
1024000,8.520312309265137
1028096,8.520312309265137
1032192,8.520312309265137
1036288,8.520312309265137
1040384,8.520312309265137
1044480,8.520312309265137
1048576,8.520312309265137
1052672,8.520312309265137
1056768,8.520312309265137
1060864,8.520312309265137
1064960,8.520312309265137
1069056,8.520312309265137
1073152,8.520312309265137
1077248,8.520312309265137
1081344,8.520312309265137
1085440,8.520312309265137
1089536,8.520312309265137
1093632,8.520312309265137
1097728,8.520312309265137
1101824,8.520312309265137
1105920,8.520312309265137
1110016,8.520312309265137
1114112,8.520312309265137
1118208,8.520312309265137
1122304,8.520312309265137
1126400,8.520312309265137
1130496,8.520312309265137
1134592,8.520312309265137
1138688,8.520312309265137
1142784,8.520312309265137
1146880,8.520312309265137
1150976,8.520312309265137
1155072,8.520312309265137
1159168,8.520312309265137
1163264,8.520312309265137
1167360,8.520312309265137
1171456,8.520312309265137
1175552,8.520312309265137
1179648,8.520312309265137
1183744,8.520312309265137
1187840,8.520312309265137
1191936,8.520312309265137
1196032,8.520312309265137
1200128,8.520312309265137
1204224,8.520312309265137
1208320,8.520312309265137
1212416,8.520312309265137
1216512,8.520312309265137
1220608,8.520312309265137
1224704,8.520312309265137
1228800,8.520312309265137
1232896,8.520312309265137
1236992,8.520312309265137
1241088,8.520312309265137
1245184,8.520312309265137
1249280,8.520312309265137
1253376,8.520312309265137
1257472,8.520312309265137
1261568,8.520312309265137
1265664,8.520312309265137
1269760,8.520312309265137
1273856,8.520312309265137
1277952,8.520312309265137
1282048,8.520312309265137
1286144,8.520312309265137
1290240,8.520312309265137
1294336,8.520312309265137
1298432,8.520312309265137
1302528,8.520312309265137
1306624,8.520312309265137
1310720,8.520312309265137
1314816,8.520312309265137
1318912,8.520312309265137
1323008,8.520312309265137
1327104,8.520312309265137
1331200,8.520312309265137
1335296,8.520312309265137
1339392,8.520312309265137
1343488,8.520312309265137
1347584,8.520312309265137
1351680,8.520312309265137
1355776,8.520312309265137
1359872,8.520312309265137
1363968,8.520312309265137
1368064,8.520312309265137
1372160,8.520312309265137
1376256,8.520312309265137
1380352,8.520312309265137
1384448,8.520312309265137
1388544,8.520312309265137
1392640,8.520312309265137
1396736,8.520312309265137
1400832,8.520312309265137
1404928,8.520312309265137
1409024,8.520312309265137
1413120,8.520312309265137
1417216,8.520312309265137
1421312,8.520312309265137
1425408,8.520312309265137
1429504,8.520312309265137
1433600,8.520312309265137
1437696,8.520312309265137
1441792,8.520312309265137
1445888,8.520312309265137
1449984,8.520312309265137
1454080,8.520312309265137
1458176,8.520312309265137
1462272,8.520312309265137
1466368,8.520312309265137
1470464,8.520312309265137
1474560,8.520312309265137
1478656,8.520312309265137
1482752,8.520312309265137
1486848,8.520312309265137
1490944,8.520312309265137
1495040,8.520312309265137
1499136,8.520312309265137
1503232,8.520312309265137
1507328,8.520312309265137
1511424,8.520312309265137
1515520,8.520312309265137
1519616,8.520312309265137
1523712,8.520312309265137
1527808,8.520312309265137
1531904,8.520312309265137
1536000,8.520312309265137
1540096,8.520312309265137
1544192,8.520312309265137
1548288,8.520312309265137
1552384,8.520312309265137
1556480,8.520312309265137
1560576,8.520312309265137
1564672,8.520312309265137
1568768,8.520312309265137
1572864,8.520312309265137
1576960,8.520312309265137
1581056,8.520312309265137
1585152,8.520312309265137
1589248,8.520312309265137
1593344,8.520312309265137
1597440,8.520312309265137
1601536,8.520312309265137
1605632,8.520312309265137
1609728,8.520312309265137
1613824,8.520312309265137
1617920,8.520312309265137
1622016,8.520312309265137
1626112,8.520312309265137
1630208,8.520312309265137
1634304,8.520312309265137
1638400,8.520312309265137
1642496,8.520312309265137
1646592,8.520312309265137
1650688,8.520312309265137
1654784,8.520312309265137
1658880,8.520312309265137
1662976,8.520312309265137
1667072,8.520312309265137
1671168,8.520312309265137
1675264,8.520312309265137
1679360,8.520312309265137
1683456,8.520312309265137
1687552,8.520312309265137
1691648,8.520312309265137
1695744,8.520312309265137
1699840,8.520312309265137
1703936,8.520312309265137
1708032,8.520312309265137
1712128,8.520312309265137
1716224,8.520312309265137
1720320,8.520312309265137
1724416,8.520312309265137
1728512,8.520312309265137
1732608,8.520312309265137
1736704,8.520312309265137
1740800,8.520312309265137
1744896,8.520312309265137
1748992,8.520312309265137
1753088,8.520312309265137
1757184,8.520312309265137
1761280,8.520312309265137
1765376,8.520312309265137
1769472,8.520312309265137
1773568,8.520312309265137
1777664,8.520312309265137
1781760,8.520312309265137
1785856,8.520312309265137
1789952,8.520312309265137
1794048,8.520312309265137
1798144,8.520312309265137
1802240,8.520312309265137
1806336,8.520312309265137
1810432,8.520312309265137
1814528,8.520312309265137
1818624,8.520312309265137
1822720,8.520312309265137
1826816,8.520312309265137
1830912,8.520312309265137
1835008,8.520312309265137
1839104,8.520312309265137
1843200,8.520312309265137
1847296,8.520312309265137
1851392,8.520312309265137
1855488,8.520312309265137
1859584,8.520312309265137
1863680,8.520312309265137
1867776,8.520312309265137
1871872,8.520312309265137
1875968,8.520312309265137
1880064,8.520312309265137
1884160,8.520312309265137
1888256,8.520312309265137
1892352,8.520312309265137
1896448,8.520312309265137
1900544,8.520312309265137
1904640,8.520312309265137
1908736,8.520312309265137
1912832,8.520312309265137
1916928,8.520312309265137
1921024,8.520312309265137
1925120,8.520312309265137
1929216,8.520312309265137
1933312,8.520312309265137
1937408,8.520312309265137
1941504,8.520312309265137
1945600,8.520312309265137
1949696,8.520312309265137
1953792,8.520312309265137
1957888,8.520312309265137
1961984,8.520312309265137
1966080,8.520312309265137
1970176,8.520312309265137
1974272,8.520312309265137
1978368,8.520312309265137
1982464,8.520312309265137
1986560,8.520312309265137
1990656,8.520312309265137
1994752,8.520312309265137
1998848,25.35664367675781
2002944,25.35664367675781
2007040,25.35664367675781
2011136,25.35664367675781
2015232,25.35664367675781
2019328,25.35664367675781
2023424,25.35664367675781
2027520,25.35664367675781
2031616,25.35664367675781
2035712,25.35664367675781
2039808,25.35664367675781
2043904,25.35664367675781
2048000,25.35664367675781
2052096,25.35664367675781
2056192,25.35664367675781
2060288,25.35664367675781
2064384,25.35664367675781
2068480,25.35664367675781
2072576,25.35664367675781
2076672,25.35664367675781
2080768,25.35664367675781
2084864,25.35664367675781
2088960,25.35664367675781
2093056,25.35664367675781
2097152,25.35664367675781
2101248,25.35664367675781
2105344,25.35664367675781
2109440,25.35664367675781
2113536,25.35664367675781
2117632,25.35664367675781
2121728,25.35664367675781
2125824,25.35664367675781
2129920,25.35664367675781
2134016,25.35664367675781
2138112,25.35664367675781
2142208,25.35664367675781
2146304,25.35664367675781
2150400,25.35664367675781
2154496,25.35664367675781
2158592,25.35664367675781
2162688,25.35664367675781
2166784,25.35664367675781
2170880,25.35664367675781
2174976,25.35664367675781
2179072,25.35664367675781
2183168,25.35664367675781
2187264,25.35664367675781
2191360,25.35664367675781
2195456,25.35664367675781
2199552,25.35664367675781
2203648,25.35664367675781
2207744,25.35664367675781
2211840,25.35664367675781
2215936,25.35664367675781
2220032,25.35664367675781
2224128,25.35664367675781
2228224,25.35664367675781
2232320,25.35664367675781
2236416,25.35664367675781
2240512,25.35664367675781
2244608,25.35664367675781
2248704,25.35664367675781
2252800,25.35664367675781
2256896,25.35664367675781
2260992,25.35664367675781
2265088,25.35664367675781
2269184,25.35664367675781
2273280,25.35664367675781
2277376,25.35664367675781
2281472,25.35664367675781
2285568,25.35664367675781
2289664,25.35664367675781
2293760,25.35664367675781
2297856,25.35664367675781
2301952,25.35664367675781
2306048,25.35664367675781
2310144,25.35664367675781
2314240,25.35664367675781
2318336,25.35664367675781
2322432,25.35664367675781
2326528,25.35664367675781
2330624,25.35664367675781
2334720,25.35664367675781
2338816,25.35664367675781
2342912,25.35664367675781
2347008,25.35664367675781
2351104,25.35664367675781
2355200,25.35664367675781
2359296,25.35664367675781
2363392,25.35664367675781
2367488,25.35664367675781
2371584,25.35664367675781
2375680,25.35664367675781
2379776,25.35664367675781
2383872,25.35664367675781
2387968,25.35664367675781
2392064,25.35664367675781
2396160,25.35664367675781
2400256,25.35664367675781
2404352,25.35664367675781
2408448,25.35664367675781
2412544,25.35664367675781
2416640,25.35664367675781
2420736,25.35664367675781
2424832,25.35664367675781
2428928,25.35664367675781
2433024,25.35664367675781
2437120,25.35664367675781
2441216,25.35664367675781
2445312,25.35664367675781
2449408,25.35664367675781
2453504,25.35664367675781
2457600,25.35664367675781
2461696,25.35664367675781
2465792,25.35664367675781
2469888,25.35664367675781
2473984,25.35664367675781
2478080,25.35664367675781
2482176,25.35664367675781
2486272,25.35664367675781
2490368,25.35664367675781
2494464,25.35664367675781
2498560,25.35664367675781
2502656,25.35664367675781
2506752,25.35664367675781
2510848,25.35664367675781
2514944,25.35664367675781
2519040,25.35664367675781
2523136,25.35664367675781
2527232,25.35664367675781
2531328,25.35664367675781
2535424,25.35664367675781
2539520,25.35664367675781
2543616,25.35664367675781
2547712,25.35664367675781
2551808,25.35664367675781
2555904,25.35664367675781
2560000,25.35664367675781
2564096,25.35664367675781
2568192,25.35664367675781
2572288,25.35664367675781
2576384,25.35664367675781
2580480,25.35664367675781
2584576,25.35664367675781
2588672,25.35664367675781
2592768,25.35664367675781
2596864,25.35664367675781
2600960,25.35664367675781
2605056,25.35664367675781
2609152,25.35664367675781
2613248,25.35664367675781
2617344,25.35664367675781
2621440,25.35664367675781
2625536,25.35664367675781
2629632,25.35664367675781
2633728,25.35664367675781
2637824,25.35664367675781
2641920,25.35664367675781
2646016,25.35664367675781
2650112,25.35664367675781
2654208,25.35664367675781
2658304,25.35664367675781
2662400,25.35664367675781
2666496,25.35664367675781
2670592,25.35664367675781
2674688,25.35664367675781
2678784,25.35664367675781
2682880,25.35664367675781
2686976,25.35664367675781
2691072,25.35664367675781
2695168,25.35664367675781
2699264,25.35664367675781
2703360,25.35664367675781
2707456,25.35664367675781
2711552,25.35664367675781
2715648,25.35664367675781
2719744,25.35664367675781
2723840,25.35664367675781
2727936,25.35664367675781
2732032,25.35664367675781
2736128,25.35664367675781
2740224,25.35664367675781
2744320,25.35664367675781
2748416,25.35664367675781
2752512,25.35664367675781
2756608,25.35664367675781
2760704,25.35664367675781
2764800,25.35664367675781
2768896,25.35664367675781
2772992,25.35664367675781
2777088,25.35664367675781
2781184,25.35664367675781
2785280,25.35664367675781
2789376,25.35664367675781
2793472,25.35664367675781
2797568,25.35664367675781
2801664,25.35664367675781
2805760,25.35664367675781
2809856,25.35664367675781
2813952,25.35664367675781
2818048,25.35664367675781
2822144,25.35664367675781
2826240,25.35664367675781
2830336,25.35664367675781
2834432,25.35664367675781
2838528,25.35664367675781
2842624,25.35664367675781
2846720,25.35664367675781
2850816,25.35664367675781
2854912,25.35664367675781
2859008,25.35664367675781
2863104,25.35664367675781
2867200,25.35664367675781
2871296,25.35664367675781
2875392,25.35664367675781
2879488,25.35664367675781
2883584,25.35664367675781
2887680,25.35664367675781
2891776,25.35664367675781
2895872,25.35664367675781
2899968,25.35664367675781
2904064,25.35664367675781
2908160,25.35664367675781
2912256,25.35664367675781
2916352,25.35664367675781
2920448,25.35664367675781
2924544,25.35664367675781
2928640,25.35664367675781
2932736,25.35664367675781
2936832,25.35664367675781
2940928,25.35664367675781
2945024,25.35664367675781
2949120,25.35664367675781
2953216,25.35664367675781
2957312,25.35664367675781
2961408,25.35664367675781
2965504,25.35664367675781
2969600,25.35664367675781
2973696,25.35664367675781
2977792,25.35664367675781
2981888,25.35664367675781
2985984,25.35664367675781
2990080,25.35664367675781
2994176,25.35664367675781
2998272,35.536582946777344
3002368,35.536582946777344
3006464,35.536582946777344
3010560,35.536582946777344
3014656,35.536582946777344
3018752,35.536582946777344
3022848,35.536582946777344
3026944,35.536582946777344
3031040,35.536582946777344
3035136,35.536582946777344
3039232,35.536582946777344
3043328,35.536582946777344
3047424,35.536582946777344
3051520,35.536582946777344
3055616,35.536582946777344
3059712,35.536582946777344
3063808,35.536582946777344
3067904,35.536582946777344
3072000,35.536582946777344
3076096,35.536582946777344
3080192,35.536582946777344
3084288,35.536582946777344
3088384,35.536582946777344
3092480,35.536582946777344
3096576,35.536582946777344
3100672,35.536582946777344
3104768,35.536582946777344
3108864,35.536582946777344
3112960,35.536582946777344
3117056,35.536582946777344
3121152,35.536582946777344
3125248,35.536582946777344
3129344,35.536582946777344
3133440,35.536582946777344
3137536,35.536582946777344
3141632,35.536582946777344
3145728,35.536582946777344
3149824,35.536582946777344
3153920,35.536582946777344
3158016,35.536582946777344
3162112,35.536582946777344
3166208,35.536582946777344
3170304,35.536582946777344
3174400,35.536582946777344
3178496,35.536582946777344
3182592,35.536582946777344
3186688,35.536582946777344
3190784,35.536582946777344
3194880,35.536582946777344
3198976,35.536582946777344
3203072,35.536582946777344
3207168,35.536582946777344
3211264,35.536582946777344
3215360,35.536582946777344
3219456,35.536582946777344
3223552,35.536582946777344
3227648,35.536582946777344
3231744,35.536582946777344
3235840,35.536582946777344
3239936,35.536582946777344
3244032,35.536582946777344
3248128,35.536582946777344
3252224,35.536582946777344
3256320,35.536582946777344
3260416,35.536582946777344
3264512,35.536582946777344
3268608,35.536582946777344
3272704,35.536582946777344
3276800,35.536582946777344
3280896,35.536582946777344
3284992,35.536582946777344
3289088,35.536582946777344
3293184,35.536582946777344
3297280,35.536582946777344
3301376,35.536582946777344
3305472,35.536582946777344
3309568,35.536582946777344
3313664,35.536582946777344
3317760,35.536582946777344
3321856,35.536582946777344
3325952,35.536582946777344
3330048,35.536582946777344
3334144,35.536582946777344
3338240,35.536582946777344
3342336,35.536582946777344
3346432,35.536582946777344
3350528,35.536582946777344
3354624,35.536582946777344
3358720,35.536582946777344
3362816,35.536582946777344
3366912,35.536582946777344
3371008,35.536582946777344
3375104,35.536582946777344
3379200,35.536582946777344
3383296,35.536582946777344
3387392,35.536582946777344
3391488,35.536582946777344
3395584,35.536582946777344
3399680,35.536582946777344
3403776,35.536582946777344
3407872,35.536582946777344
3411968,35.536582946777344
3416064,35.536582946777344
3420160,35.536582946777344
3424256,35.536582946777344
3428352,35.536582946777344
3432448,35.536582946777344
3436544,35.536582946777344
3440640,35.536582946777344
3444736,35.536582946777344
3448832,35.536582946777344
3452928,35.536582946777344
3457024,35.536582946777344
3461120,35.536582946777344
3465216,35.536582946777344
3469312,35.536582946777344
3473408,35.536582946777344
3477504,35.536582946777344
3481600,35.536582946777344
3485696,35.536582946777344
3489792,35.536582946777344
3493888,35.536582946777344
3497984,35.536582946777344
3502080,35.536582946777344
3506176,35.536582946777344
3510272,35.536582946777344
3514368,35.536582946777344
3518464,35.536582946777344
3522560,35.536582946777344
3526656,35.536582946777344
3530752,35.536582946777344
3534848,35.536582946777344
3538944,35.536582946777344
3543040,35.536582946777344
3547136,35.536582946777344
3551232,35.536582946777344
3555328,35.536582946777344
3559424,35.536582946777344
3563520,35.536582946777344
3567616,35.536582946777344
3571712,35.536582946777344
3575808,35.536582946777344
3579904,35.536582946777344
3584000,35.536582946777344
3588096,35.536582946777344
3592192,35.536582946777344
3596288,35.536582946777344
3600384,35.536582946777344
3604480,35.536582946777344
3608576,35.536582946777344
3612672,35.536582946777344
3616768,35.536582946777344
3620864,35.536582946777344
3624960,35.536582946777344
3629056,35.536582946777344
3633152,35.536582946777344
3637248,35.536582946777344
3641344,35.536582946777344
3645440,35.536582946777344
3649536,35.536582946777344
3653632,35.536582946777344
3657728,35.536582946777344
3661824,35.536582946777344
3665920,35.536582946777344
3670016,35.536582946777344
3674112,35.536582946777344
3678208,35.536582946777344
3682304,35.536582946777344
3686400,35.536582946777344
3690496,35.536582946777344
3694592,35.536582946777344
3698688,35.536582946777344
3702784,35.536582946777344
3706880,35.536582946777344
3710976,35.536582946777344
3715072,35.536582946777344
3719168,35.536582946777344
3723264,35.536582946777344
3727360,35.536582946777344
3731456,35.536582946777344
3735552,35.536582946777344
3739648,35.536582946777344
3743744,35.536582946777344
3747840,35.536582946777344
3751936,35.536582946777344
3756032,35.536582946777344
3760128,35.536582946777344
3764224,35.536582946777344
3768320,35.536582946777344
3772416,35.536582946777344
3776512,35.536582946777344
3780608,35.536582946777344
3784704,35.536582946777344
3788800,35.536582946777344
3792896,35.536582946777344
3796992,35.536582946777344
3801088,35.536582946777344
3805184,35.536582946777344
3809280,35.536582946777344
3813376,35.536582946777344
3817472,35.536582946777344
3821568,35.536582946777344
3825664,35.536582946777344
3829760,35.536582946777344
3833856,35.536582946777344
3837952,35.536582946777344
3842048,35.536582946777344
3846144,35.536582946777344
3850240,35.536582946777344
3854336,35.536582946777344
3858432,35.536582946777344
3862528,35.536582946777344
3866624,35.536582946777344
3870720,35.536582946777344
3874816,35.536582946777344
3878912,35.536582946777344
3883008,35.536582946777344
3887104,35.536582946777344
3891200,35.536582946777344
3895296,35.536582946777344
3899392,35.536582946777344
3903488,35.536582946777344
3907584,35.536582946777344
3911680,35.536582946777344
3915776,35.536582946777344
3919872,35.536582946777344
3923968,35.536582946777344
3928064,35.536582946777344
3932160,35.536582946777344
3936256,35.536582946777344
3940352,35.536582946777344
3944448,35.536582946777344
3948544,35.536582946777344
3952640,35.536582946777344
3956736,35.536582946777344
3960832,35.536582946777344
3964928,35.536582946777344
3969024,35.536582946777344
3973120,35.536582946777344
3977216,35.536582946777344
3981312,35.536582946777344
3985408,35.536582946777344
3989504,35.536582946777344
3993600,35.536582946777344
3997696,51.46875
4001792,51.46875
4005888,51.46875
4009984,51.46875
4014080,51.46875
4018176,51.46875
4022272,51.46875
4026368,51.46875
4030464,51.46875
4034560,51.46875
4038656,51.46875
4042752,51.46875
4046848,51.46875
4050944,51.46875
4055040,51.46875
4059136,51.46875
4063232,51.46875
4067328,51.46875
4071424,51.46875
4075520,51.46875
4079616,51.46875
4083712,51.46875
4087808,51.46875
4091904,51.46875
4096000,51.46875
4100096,51.46875
4104192,51.46875
4108288,51.46875
4112384,51.46875
4116480,51.46875
4120576,51.46875
4124672,51.46875
4128768,51.46875
4132864,51.46875
4136960,51.46875
4141056,51.46875
4145152,51.46875
4149248,51.46875
4153344,51.46875
4157440,51.46875
4161536,51.46875
4165632,51.46875
4169728,51.46875
4173824,51.46875
4177920,51.46875
4182016,51.46875
4186112,51.46875
4190208,51.46875
4194304,51.46875
4198400,51.46875
4202496,51.46875
4206592,51.46875
4210688,51.46875
4214784,51.46875
4218880,51.46875
4222976,51.46875
4227072,51.46875
4231168,51.46875
4235264,51.46875
4239360,51.46875
4243456,51.46875
4247552,51.46875
4251648,51.46875
4255744,51.46875
4259840,51.46875
4263936,51.46875
4268032,51.46875
4272128,51.46875
4276224,51.46875
4280320,51.46875
4284416,51.46875
4288512,51.46875
4292608,51.46875
4296704,51.46875
4300800,51.46875
4304896,51.46875
4308992,51.46875
4313088,51.46875
4317184,51.46875
4321280,51.46875
4325376,51.46875
4329472,51.46875
4333568,51.46875
4337664,51.46875
4341760,51.46875
4345856,51.46875
4349952,51.46875
4354048,51.46875
4358144,51.46875
4362240,51.46875
4366336,51.46875
4370432,51.46875
4374528,51.46875
4378624,51.46875
4382720,51.46875
4386816,51.46875
4390912,51.46875
4395008,51.46875
4399104,51.46875
4403200,51.46875
4407296,51.46875
4411392,51.46875
4415488,51.46875
4419584,51.46875
4423680,51.46875
4427776,51.46875
4431872,51.46875
4435968,51.46875
4440064,51.46875
4444160,51.46875
4448256,51.46875
4452352,51.46875
4456448,51.46875
4460544,51.46875
4464640,51.46875
4468736,51.46875
4472832,51.46875
4476928,51.46875
4481024,51.46875
4485120,51.46875
4489216,51.46875
4493312,51.46875
4497408,51.46875
4501504,51.46875
4505600,51.46875
4509696,51.46875
4513792,51.46875
4517888,51.46875
4521984,51.46875
4526080,51.46875
4530176,51.46875
4534272,51.46875
4538368,51.46875
4542464,51.46875
4546560,51.46875
4550656,51.46875
4554752,51.46875
4558848,51.46875
4562944,51.46875
4567040,51.46875
4571136,51.46875
4575232,51.46875
4579328,51.46875
4583424,51.46875
4587520,51.46875
4591616,51.46875
4595712,51.46875
4599808,51.46875
4603904,51.46875
4608000,51.46875
4612096,51.46875
4616192,51.46875
4620288,51.46875
4624384,51.46875
4628480,51.46875
4632576,51.46875
4636672,51.46875
4640768,51.46875
4644864,51.46875
4648960,51.46875
4653056,51.46875
4657152,51.46875
4661248,51.46875
4665344,51.46875
4669440,51.46875
4673536,51.46875
4677632,51.46875
4681728,51.46875
4685824,51.46875
4689920,51.46875
4694016,51.46875
4698112,51.46875
4702208,51.46875
4706304,51.46875
4710400,51.46875
4714496,51.46875
4718592,51.46875
4722688,51.46875
4726784,51.46875
4730880,51.46875
4734976,51.46875
4739072,51.46875
4743168,51.46875
4747264,51.46875
4751360,51.46875
4755456,51.46875
4759552,51.46875
4763648,51.46875
4767744,51.46875
4771840,51.46875
4775936,51.46875
4780032,51.46875
4784128,51.46875
4788224,51.46875
4792320,51.46875
4796416,51.46875
4800512,51.46875
4804608,51.46875
4808704,51.46875
4812800,51.46875
4816896,51.46875
4820992,51.46875
4825088,51.46875
4829184,51.46875
4833280,51.46875
4837376,51.46875
4841472,51.46875
4845568,51.46875
4849664,51.46875
4853760,51.46875
4857856,51.46875
4861952,51.46875
4866048,51.46875
4870144,51.46875
4874240,51.46875
4878336,51.46875
4882432,51.46875
4886528,51.46875
4890624,51.46875
4894720,51.46875
4898816,51.46875
4902912,51.46875
4907008,51.46875
4911104,51.46875
4915200,51.46875
4919296,51.46875
4923392,51.46875
4927488,51.46875
4931584,51.46875
4935680,51.46875
4939776,51.46875
4943872,51.46875
4947968,51.46875
4952064,51.46875
4956160,51.46875
4960256,51.46875
4964352,51.46875
4968448,51.46875
4972544,51.46875
4976640,51.46875
4980736,51.46875
4984832,51.46875
4988928,51.46875
4993024,51.46875
4997120,51.0
5001216,51.0
5005312,51.0
5009408,51.0
5013504,51.0
5017600,51.0
5021696,51.0
5025792,51.0
5029888,51.0
5033984,51.0
5038080,51.0
5042176,51.0
5046272,51.0
5050368,51.0
5054464,51.0
5058560,51.0
5062656,51.0
5066752,51.0
5070848,51.0
5074944,51.0
5079040,51.0
5083136,51.0
5087232,51.0
5091328,51.0
5095424,51.0
5099520,51.0
5103616,51.0
5107712,51.0
5111808,51.0
5115904,51.0
5120000,51.0
5124096,51.0
5128192,51.0
5132288,51.0
5136384,51.0
5140480,51.0
5144576,51.0
5148672,51.0
5152768,51.0
5156864,51.0
5160960,51.0
5165056,51.0
5169152,51.0
5173248,51.0
5177344,51.0
5181440,51.0
5185536,51.0
5189632,51.0
5193728,51.0
5197824,51.0
5201920,51.0
5206016,51.0
5210112,51.0
5214208,51.0
5218304,51.0
5222400,51.0
5226496,51.0
5230592,51.0
5234688,51.0
5238784,51.0
5242880,51.0
5246976,51.0
5251072,51.0
5255168,51.0
5259264,51.0
5263360,51.0
5267456,51.0
5271552,51.0
5275648,51.0
5279744,51.0
5283840,51.0
5287936,51.0
5292032,51.0
5296128,51.0
5300224,51.0
5304320,51.0
5308416,51.0
5312512,51.0
5316608,51.0
5320704,51.0
5324800,51.0
5328896,51.0
5332992,51.0
5337088,51.0
5341184,51.0
5345280,51.0
5349376,51.0
5353472,51.0
5357568,51.0
5361664,51.0
5365760,51.0
5369856,51.0
5373952,51.0
5378048,51.0
5382144,51.0
5386240,51.0
5390336,51.0
5394432,51.0
5398528,51.0
5402624,51.0
5406720,51.0
5410816,51.0
5414912,51.0
5419008,51.0
5423104,51.0
5427200,51.0
5431296,51.0
5435392,51.0
5439488,51.0
5443584,51.0
5447680,51.0
5451776,51.0
5455872,51.0
5459968,51.0
5464064,51.0
5468160,51.0
5472256,51.0
5476352,51.0
5480448,51.0
5484544,51.0
5488640,51.0
5492736,51.0
5496832,51.0
5500928,51.0
5505024,51.0
5509120,51.0
5513216,51.0
5517312,51.0
5521408,51.0
5525504,51.0
5529600,51.0
5533696,51.0
5537792,51.0
5541888,51.0
5545984,51.0
5550080,51.0
5554176,51.0
5558272,51.0
5562368,51.0
5566464,51.0
5570560,51.0
5574656,51.0
5578752,51.0
5582848,51.0
5586944,51.0
5591040,51.0
5595136,51.0
5599232,51.0
5603328,51.0
5607424,51.0
5611520,51.0
5615616,51.0
5619712,51.0
5623808,51.0
5627904,51.0
5632000,51.0
5636096,51.0
